tracker id,wiki page,country,"subnational unit (province, state)",unit,plant,chinese name,sponsor,parent,capacity (mw),status,year,region,latitude,longitude
103523,https://www.gem.wiki/Haba%C5%9F_power_station,Turkey,İzmir,Habaş power station,Habaş power station,,Habaş Sanayi ve Tıbbi Gazlar İstihsal Endüstrisi A.Ş.,Habaş Group,600,Cancelled,2014,non-EU Europe,38.77273,26.94599
103559,https://www.gem.wiki/Hakan_Enerji_power_station,Turkey,Adana,Hakan Enerji power station,Hakan Enerji power station,,Hakan Madencilik ve Elektrik Üretim Sanayi Ticaret,Hakan Madencilik ve Elektrik Üretim Sanayi Ticaret,100,Cancelled,,non-EU Europe,36.84343,35.886929
103618,https://www.gem.wiki/Hande_power_station,Turkey,Adana,Hande power station,Hande power station,,Çukurova Demtaş Enerji Üretim,Çukurova Demtaş Enerji Üretim,600,Cancelled,,non-EU Europe,36.780693,35.735779
103750,https://www.gem.wiki/HEMA_Amasra_power_station,Turkey,Bartin,HEMA Amasra power station Unit 1,HEMA Amasra power station,,HEMA Elektrik Üretim A.Ş.,Hattat Holding,660,Shelved,,non-EU Europe,41.723,32.349
104820,https://www.gem.wiki/%C4%B0%C3%87DA%C5%9E_Biga_power_station,Turkey,Çanakkale,İÇDAŞ Biga-2 power station Unit 1,İÇDAŞ Biga-2 power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,İÇDAŞ ,600,Operating,2011,non-EU Europe,40.39953,27.04973
104821,https://www.gem.wiki/%C4%B0%C3%87DA%C5%9E_Biga_power_station,Turkey,Çanakkale,İÇDAŞ Biga-2 power station Unit 2,İÇDAŞ Biga-2 power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,İÇDAŞ ,600,Operating,2015,non-EU Europe,40.39953,27.04973
104822,https://www.gem.wiki/%C4%B0%C3%87DA%C5%9E_Biga_power_station,Turkey,Çanakkale,İÇDAŞ Biga-1 power station Unit 1,İÇDAŞ Biga-1 power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,İÇDAŞ ,135,Operating,2005,non-EU Europe,40.4438,27.13067
104823,https://www.gem.wiki/%C4%B0%C3%87DA%C5%9E_Biga_power_station,Turkey,Çanakkale,İÇDAŞ Biga-1 power station Unit 2,İÇDAŞ Biga-1 power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,İÇDAŞ ,135,Operating,2009,non-EU Europe,40.4438,27.13067
104824,https://www.gem.wiki/%C4%B0%C3%87DA%C5%9E_Biga_power_station,Turkey,Çanakkale,İÇDAŞ Biga-1 power station Unit 3,İÇDAŞ Biga-1 power station,,İÇDAŞ Elektrik Enerjisi Üretim ve Yatırım A.Ş.,İÇDAŞ ,135,Operating,2009,non-EU Europe,40.4438,27.13067
104831,https://www.gem.wiki/Ilg%C4%B1n_power_station,Turkey,Konya,Ilgın power station Unit 1,Ilgın power station,,Konya Ilgın Elektrik Üretim ve Ticaret,Ciner Holding,250,Permitted,,non-EU Europe,38.26,31.91
104903,https://www.gem.wiki/Irmak_power_station,Turkey,Çanakkale,Irmak power station,Irmak power station,,Bıçakcılar Çandarlı Elektrik Üretim A.Ş.,Bıçakcılar Çandarlı Elektrik Üretim A.Ş.,1320,Cancelled,,non-EU Europe,39.79,26.3325
104915,https://www.gem.wiki/%C4%B0sken_Sug%C3%B6z%C3%BC_power_station,Turkey,Adana,İsken Sugözü power station Unit 1,İsken Sugözü power station,,Iskenderun Enerji,"OYAK, Steag",605,Operating,2003,non-EU Europe,36.8350199,35.8791039
104916,https://www.gem.wiki/%C4%B0sken_Sug%C3%B6z%C3%BC_power_station,Turkey,Adana,İsken Sugözü power station Unit 2,İsken Sugözü power station,,Iskenderun Enerji,"OYAK, Steag",605,Operating,2003,non-EU Europe,36.8350199,35.8791039
104917,https://www.gem.wiki/%C4%B0skenderun_power_station,Turkey,İskenderun,İskenderun power station,İskenderun power station,,Yıldırım Enerji Yatırımları and Shenhua Guohua Power,"National Energy Investment Group, Yıldırım Group",2000,Cancelled,,non-EU Europe,36.587,36.173
104927,https://www.gem.wiki/%C4%B0zdemir_Enerji_power_station,Turkey,İzmir,İzdemir Enerji power station Unit 1,İzdemir Enerji power station,,İzdemir Enerji Elektrik Üretim A.Ş.,İDÇ Steel,350,Operating,2014,non-EU Europe,38.74173,26.92917
104928,https://www.gem.wiki/Iztek_Ceyhan_Komur_power_station,Turkey,Adana,Iztek Ceyhan Komur power station,Iztek Ceyhan Komur power station,,Izmir Termik Elektrik  Üretim ve Ticaret A.Ş.,Izmir Termik Elektrik Üretim ve Ticaret A.Ş.,600,Cancelled,2015,non-EU Europe,37.0333,35.8167
105432,https://www.gem.wiki/Kahramanmara%C5%9F_Anadolu_power_station,Turkey,Kahramanmaraş,Kahramanmaraş Anadolu power station Unit 1,Kahramanmaraş Anadolu power station,,Anadolu Enerji,Ege Trade,500,Cancelled,,non-EU Europe,38.350818,37.00706
105536,https://www.gem.wiki/Kandilli_power_station,Turkey,Zonguldak,Kandilli power station,Kandilli power station,,HEMA Elektrik Üretim A.Ş.,Hattat Holding,150,Cancelled,,non-EU Europe,41.33935,31.51114
105538,https://www.gem.wiki/Kangal_Etyemez_power_station,Turkey,Sivas,Kangal Etyemez power station,Kangal Etyemez power station,,Tam Enerji Üretim,Soyak Holding,135,Pre-permit,,non-EU Europe,39.07743,37.29562
105539,"https://www.gem.wiki/Kangal,_Sivas_Power_Station",Turkey,Sivas,Kangal power station Unit 1,Kangal power station,,Kangal Termik Santral Elektrik,Anadolu Birlik Holding,179,Operating,1989,non-EU Europe,39.077483,37.2949732
105540,"https://www.gem.wiki/Kangal,_Sivas_Power_Station",Turkey,Sivas,Kangal power station Unit 2,Kangal power station,,Kangal Termik Santral Elektrik,Anadolu Birlik Holding,179,Operating,1990,non-EU Europe,39.077483,37.2949732
105541,"https://www.gem.wiki/Kangal,_Sivas_Power_Station",Turkey,Sivas,Kangal power station Unit 3,Kangal power station,,Kangal Termik Santral Elektrik,Anadolu Birlik Holding,179,Operating,2000,non-EU Europe,39.077483,37.2949732
105557,http://www.enerjiatlasi.com/komur/karabuk-demir-celik-termik-santrali.html,Turkey,Zonguldak,Kardemir Karabük Demir Çelik power station,Kardemir Karabük Demir Çelik power station,,Kardemir A.Ş. ,Kardemir A.Ş.,"77,5",Operating,2007,non-EU Europe,41.51,31.9
105558,https://www.gem.wiki/Karaburun_power_station,Turkey,Çanakkale,Karaburun power station Unit 1,Karaburun power station,,Sarıkaya Elektrik,Yıldırım Group,660,Permitted,2022,non-EU Europe,40.446,27.287
105559,https://www.gem.wiki/Karaburun_power_station,Turkey,Çanakkale,Karaburun power station Unit 2,Karaburun power station,,Sarıkaya Elektrik,Yıldırım Group,660,Permitted,2022,non-EU Europe,40.446,27.287
105586,https://www.gem.wiki/Karapinar_Konya_%C5%9Eeker_power_station,Turkey,Konya,Karapinar Konya Şeker power station,Karapinar Konya Şeker power station,,Konya Şeker,Anadolu Birlik Holding,2000,Cancelled,,non-EU Europe,37.716,33.554
105653,https://www.gem.wiki/Kemerk%C3%B6y_power_station,Turkey,Muğla,Kemerköy power station Unit 1,Kemerköy power station,,Yeniköy Kemerköy Elektrik,"IC Holding, Limak Holding",210,Operating,1994,non-EU Europe,37.0353617,27.9005923
105654,https://www.gem.wiki/Kemerk%C3%B6y_power_station,Turkey,Muğla,Kemerköy power station Unit 2,Kemerköy power station,,Yeniköy Kemerköy Elektrik,"IC Holding, Limak Holding",210,Operating,1994,non-EU Europe,37.0353617,27.9005923
105655,https://www.gem.wiki/Kemerk%C3%B6y_power_station,Turkey,Muğla,Kemerköy power station Unit 3,Kemerköy power station,,İÇTAŞ Enerji Üretim ve Ticaret A.Ş.,İÇDAŞ ,210,Operating,1995,non-EU Europe,37.0353617,27.9005923
105741,https://www.gem.wiki/Bandirma_III_power_station,Turkey,Balıkesir,Bandırma III power station,Bandırma III power station,,Enerjisa Enerji Üretim A.Ş.,Enerjisa Enerji Üretim A.Ş.,810,Cancelled,,non-EU Europe,39.385,27.533
105774,https://www.gem.wiki/Kirazl%C4%B1dere_power_complex,Turkey,Çanakkale,Kirazlidere Thermal Power Plant-1,Kirazlıdere power complex,,Filiz Enerji,Yıldırım Group,800,Permitted,2021,non-EU Europe,40.38227,26.99455
105775,https://www.gem.wiki/Kirazl%C4%B1dere_power_complex,Turkey,Çanakkale,Kirazlidere Thermal Power Plant-2,Kirazlıdere power complex,,Filiz Enerji,Yıldırım Group,800,Permitted,2021,non-EU Europe,40.38227,26.99455
105776,https://www.gem.wiki/Kire%C3%A7lik_power_station,Turkey,Zonguldak,Kireçlik power station,Kireçlik power station,,HEMA Elektrik Üretim A.Ş.,Hattat Holding,1200,Cancelled,,non-EU Europe,41.3689442,31.5878358
105791,https://www.gem.wiki/K%C4%B1van%C3%A7_Mersin_power_station,Turkey,Mersin,Kıvanç power station,Kıvanç power station,,Karataş Termik Üretim Santral Elektrik Madencilik Sanayi ve Ticaret,Karataş Termik Üretim Santral Elektrik Madencilik Sanayi ve Ticaret,825,Cancelled,,non-EU Europe,36.34,33.4
105848,https://www.gem.wiki/Konya_Karap%C4%B1nar_power_station,Turkey,Konya,Konya Karapınar power station,Konya Karapınar power station,,EÜAŞ,EÜAŞ,5000,Announced,,non-EU Europe,37.614187,33.591193
106045,https://www.gem.wiki/K%C3%BCtahya_Domani%C3%A7_power_station,Turkey,Kütahya,Kütahya Domaniç power station,Kütahya Domaniç power station,,Çelikler Taahhüt İnşaat,Çelikler Holding,300,Cancelled,,non-EU Europe,39.8,29.61
106473,https://www.gem.wiki/L%C3%BCminer_Enerji_power_station,Turkey,Tekirdağ,Lüminer Enerji power station,Lüminer Enerji power station,,Lüminer Enerji Elektrik Üretim,Lüminer Enerji Elektrik Üretim,160,Cancelled,,non-EU Europe,40.892,26.901
106779,https://www.gem.wiki/Meda_power_station,Turkey,Tekirdağ,Meda power station,Meda power station,,Azrataş Elektrik Üretim,Azrataş Elektrik Üretim,770,Cancelled,,non-EU Europe,40.972709,27.876831
106884,https://www.gem.wiki/Mersin_G%C3%BClnar_power_station,Turkey,Mersin,Mersin Gülnar power station,Mersin Gülnar power station,,Buğra Enerji Üretimi,Oba Yatırım A.Ş.,373,Cancelled,,non-EU Europe,36.33,33.4
106885,https://www.gem.wiki/Mert_power_station,Turkey,Hatay,Mert power station,Mert power station,,Egemer Elektrik Üretim,Egemer Elektrik Üretim,1200,Cancelled,2015,non-EU Europe,36.953333,36.203333
106889,https://www.gem.wiki/METES_power_station,Turkey,Mersin,METES power station Unit 1,METES power station,,Eren Enerji Elektrik Üretim A.Ş.,Eren Holding,1000,Cancelled,,non-EU Europe,36.24,33.75
106890,https://www.gem.wiki/METES_power_station,Turkey,Mersin,METES power station Unit 2,METES power station,,Eren Enerji Elektrik Üretim A.Ş.,Eren Holding,1000,Cancelled,,non-EU Europe,36.24,33.75
106952,https://www.gem.wiki/Ayas_power_station,Turkey,Adana,Ayas power station,Ayas power station,,Ayas Enerji Üretim Veticaret A.Ş.,"OYAK, Koç Holding",625,Cancelled,,non-EU Europe,36.82211,35.86753
107078,https://www.gem.wiki/Mu%C4%9Fla_power_station,Turkey,Muğla,Muğla power station,Muğla power station,,Turkish Coal Enterprise,TBD,300,Cancelled,,non-EU Europe,37.15,27.805
107210,https://www.gem.wiki/Namal_power_station,Turkey,Çanakkale,Namal power station,Namal power station,,Namal Elektrik Üretim,Namal Elektrik Üretim,1000,Cancelled,,non-EU Europe,40.343889,26.683611
107288,https://www.gem.wiki/Naren_Karabiga_power_station,Turkey,Çanakkale,Naren Karabiga power station Unit 1,Naren Karabiga power station,,Naren Enerji Elektrik Üretim A.Ş.,Naren Enerji Elektrik Üretim A.Ş.,980,Cancelled,,non-EU Europe,40.4580657,27.2549938
107289,https://www.gem.wiki/Naren_Karabiga_power_station,Turkey,Çanakkale,Naren Karabiga power station Unit 2,Naren Karabiga power station,,Naren Enerji Elektrik Üretim A.Ş.,Naren Enerji Elektrik Üretim A.Ş.,980,Cancelled,,non-EU Europe,40.4580657,27.2549938
107675,https://www.gem.wiki/Orhaneli_power_station,Turkey,Bursa,Orhaneli power station Unit 1,Orhaneli power station,,Çelikler Orhaneli Tunçbilek Elektrik Üretim,Çelikler Holding,210,Operating,1992,non-EU Europe,39.9502243,28.8702144
107944,https://www.gem.wiki/Petkim_power_station,Turkey,İzmir,Petkim power station,Petkim power station,,Socar Power Enerji,Socar Group,205,Cancelled,2016,non-EU Europe,38.795,26.970278
108070,https://www.gem.wiki/Polat_power_station,Turkey,Kütahya,Polat power station Unit 1,Polat power station,,Polat Elektrik,Polat Elektrik,51,Operating,2013,non-EU Europe,39.616008,29.4429042
108071,https://www.gem.wiki/Polat_power_station,Turkey,Kütahya,Polat power station Unit 2,Polat power station,,Polat Elektrik,Polat Elektrik,300,Cancelled,,non-EU Europe,39.616008,29.4429042
108755,https://www.gem.wiki/Saltukova_power_station,Turkey,Zonguldak,Saltukova power station,Saltukova power station,,Çebi Metal San. Tic.,Kaptan Şirketler Group,350,Cancelled,,non-EU Europe,41.519,32.094
108800,https://www.gem.wiki/Sanko_G%C3%B6lba%C5%9F%C4%B1_power_station,Turkey,Adıyaman,Sanko Gölbaşı power station,Sanko Gölbaşı power station,,Sanko Energy,Sanko Holding,150,Cancelled,,non-EU Europe,37.8197187,37.7185124
108801,https://www.gem.wiki/Sanko_Yumurtal%C4%B1k_power_station,Turkey,Adana,Sanko Yumurtalık power station Unit 1,Sanko Yumurtalık power station,,Sanko Petrokimya Mam. San. Tic.,Sanko Holding,800,Shelved,,non-EU Europe,36.876,35.894
108829,https://www.gem.wiki/Saray_Tekirda%C4%9F_power_station,Turkey,Tekirdağ,Saray Tekirdağ power station,Saray Tekirdağ power station,,Başat Enerji,Taşyapı Group,300,Cancelled,,non-EU Europe,41.445,27.921
108830,https://www.gem.wiki/Sarp_Golvasi_power_station,Turkey,Adana,Sarp Golvasi power station,Sarp Golvasi power station,,Sarp Enerji,Sarp Enerji,1200,Cancelled,2015,non-EU Europe,37.368333,35.706111
108906,https://www.gem.wiki/Sedef_Energy_Power_Plant,Turkey,Adana,Sedef II TES power station,Sedef II TES power station,,"İpekyolu Enerji, Akfen Enerji (50-50 partnership)","Akfen Group, İpekyolu Enerji",600,Cancelled,2017,non-EU Europe,36.843,35.86
108913,https://www.gem.wiki/Selena_power_station,Turkey,Hatay,Selena power station Unit 1,Selena power station,,Selena Elektrik Üretim A.Ş.,Bendis Enerji,450,Cancelled,,non-EU Europe,36.9214725,36.0475297
108941,https://www.gem.wiki/%C5%9Eevketiye_Lapseki_power_station,Turkey,Çanakkale,Şevketiye Lapseki power station,Şevketiye Lapseki power station,,Kaptan Demir Çelik Endüstrisi,Kaptan Şirketler Group,1320,Cancelled,,non-EU Europe,40.395,26.792
108943,https://www.gem.wiki/Seyit%C3%B6mer_power_station,Turkey,Kütahya,Seyitömer power station Unit 1,Seyitömer power station,,Çelikler Seyitömer Elektrik Üretim A.Ş.,Çelikler Holding,150,Operating,1973,non-EU Europe,39.5729671,29.8816403
108944,https://www.gem.wiki/Seyit%C3%B6mer_power_station,Turkey,Kütahya,Seyitömer power station Unit 2,Seyitömer power station,,Çelikler Seyitömer Elektrik Üretim A.Ş.,Çelikler Holding,150,Operating,1974,non-EU Europe,39.5729671,29.8816403
108945,https://www.gem.wiki/Seyit%C3%B6mer_power_station,Turkey,Kütahya,Seyitömer power station Unit 3,Seyitömer power station,,Çelikler Seyitömer Elektrik Üretim A.Ş.,Çelikler Holding,150,Operating,1977,non-EU Europe,39.5729671,29.8816403
108946,https://www.gem.wiki/Seyit%C3%B6mer_power_station,Turkey,Kütahya,Seyitömer power station Unit 4,Seyitömer power station,,Çelikler Seyitömer Elektrik Üretim A.Ş.,Çelikler Holding,150,Mothballed,1989,non-EU Europe,39.5729671,29.8816403
109424,https://www.gem.wiki/Sinop_Akfen_power_station,Turkey,Sinop,Sinop Akfen power station Unit 1,Sinop Akfen power station,,Akfen HES Yatırımları ve Enerji Üretim A.Ş.,Akfen Group,800,Cancelled,,non-EU Europe,41.953,34.83
109425,https://www.gem.wiki/Sinop_Akfen_power_station,Turkey,Sinop,Sinop Akfen power station Unit 2,Sinop Akfen power station,,Akfen HES Yatırımları ve Enerji Üretim A.Ş.,Akfen Group,800,Cancelled,,non-EU Europe,41.953,34.83
109467,https://www.gem.wiki/%C5%9E%C4%B1rnak_Silopi_power_station,Turkey,Şırnak,Şırnak Silopi power station Unit 1,Şırnak Silopi power station,,Silopi Elektrik Üretim,"Ciner Holding (85%), GSD Holding (15%)",135,Operating,2009,non-EU Europe,37.3100249,42.594696
109468,https://www.gem.wiki/%C5%9E%C4%B1rnak_Silopi_power_station,Turkey,Şırnak,Şırnak Silopi power station Unit 2,Şırnak Silopi power station,,Silopi Elektrik Üretim,"Ciner Holding (85%), GSD Holding (15%)",135,Operating,2015,non-EU Europe,37.3100249,42.594696
109469,https://www.gem.wiki/%C5%9E%C4%B1rnak_Silopi_power_station,Turkey,Şırnak,Şırnak Silopi power station Unit 3,Şırnak Silopi power station,,Silopi Elektrik Üretim,"Ciner Holding (85%), GSD Holding (15%)",135,Operating,2015,non-EU Europe,37.3100249,42.594696
109494,https://www.gem.wiki/Soma_Kolin_power_station,Turkey,Manisa,Soma Kolin power station Unit 1,Soma Kolin power station,,Hidro-Gen Enerji İth. İhr. Dağ. Tic.,Kolin Group,255,Operating,2019,non-EU Europe,39.3166082,27.7488988
109496,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 1,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Mothballed,1981,non-EU Europe,39.1944623,27.6352042
109497,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 2,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Mothballed,1982,non-EU Europe,39.1944623,27.6352042
109498,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 3,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Operating,1985,non-EU Europe,39.1944623,27.6352042
109499,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 4,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Operating,1986,non-EU Europe,39.1944623,27.6352042
109500,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 5,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Operating,1991,non-EU Europe,39.1944623,27.6352042
109501,https://www.gem.wiki/Soma_power_station,Turkey,Manisa,Soma-B power station Unit 6,Soma power station,,Soma Elektrik Üretim,Konya Şeker,165,Operating,1992,non-EU Europe,39.1944623,27.6352042
110035,https://www.gem.wiki/Teyo_Tufanbeyli_power_station,Turkey,Adana,Teyo Tufanbeyli power station Unit 1,Teyo Tufanbeyli power station,,Teyo Yatırım ve Dış Ticaret A.Ş.,Teyo Yatırım ve Dış Ticaret A.Ş.,350,Shelved,,non-EU Europe,38.2299,36.2481
110036,https://www.gem.wiki/Teyo_Tufanbeyli_power_station,Turkey,Adana,Teyo Tufanbeyli power station Unit 2,Teyo Tufanbeyli power station,,Teyo Yatırım ve Dış Ticaret A.Ş.,Teyo Yatırım ve Dış Ticaret A.Ş.,350,Shelved,,non-EU Europe,38.2299,36.2481
110093,https://www.gem.wiki/Thrace_Integrated_power_station,Turkey,Kırklareli,Trakya Emba power station,Trakya Emba power station,,Enerjisa Enerji Üretim A.Ş.,Enerjisa Enerji Üretim A.Ş.,1200,Cancelled,,non-EU Europe,41.9480915,28.0414795
110303,https://www.gem.wiki/Tosyal%C4%B1_%C4%B0skenderun_power_station,Turkey,Hatay,Tosyalı İskenderun power station,Tosyalı İskenderun power station,,Tosyalı Elektrik Üretim,Tosyalı Holding,1200,Cancelled,,non-EU Europe,36.6971,36.2042
